task,mean disprod_1,mean disprod_3,mean disprod_5,mean gurobiplan_1,mean gurobiplan_3,mean gurobiplan_5,mean jaxplan_1,mean jaxplan_3,mean jaxplan_5,mean noop,mean prost_1,mean prost_10,mean prost_2,mean prost_3,mean prost_4,mean prost_5,mean prost_6,mean prost_7,mean prost_8,mean prost_9,mean random,std disprod_1,std disprod_3,std disprod_5,std gurobiplan_1,std gurobiplan_3,std gurobiplan_5,std jaxplan_1,std jaxplan_3,std jaxplan_5,std noop,std prost_1,std prost_10,std prost_2,std prost_3,std prost_4,std prost_5,std prost_6,std prost_7,std prost_8,std prost_9,std random
MountainCar_04,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
MountainCar_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,35.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,47.69696007084728,0.0,,,,,,,,,,,0.0
Navigation_01,,,,-12.8,-12.8,-12.8,-10.85,-9.0,-9.8,-40.0,-8.0,,,-8.0,,-8.0,,,,,-38.3,,,,13.6,13.6,13.6,9.753332763727483,7.1693793315739685,10.097524449091472,0.0,0.0,,,0.0,,0.0,,,,,7.410128204019146
Navigation_02,,,,-24.7,-24.7,-24.7,-12.9,-11.45,-24.6,-40.0,-10.0,,,-10.0,,-10.0,,,,,-40.0,,,,16.91478643081254,16.91478643081254,16.91478643081254,11.405700329221352,9.536639869471847,17.030560765870277,0.0,0.0,,,0.0,,0.0,,,,,0.0
Navigation_03,,,,-22.95,-22.95,-22.95,-18.1,-16.65,-17.4,-40.0,-13.8,,,-13.8,,-13.8,,,,,-40.0,,,,15.42230527515261,15.42230527515261,15.42230527515261,12.660568707605515,11.693053493420784,13.07440247200613,0.0,8.4,,,8.4,,8.4,,,,,0.0
Navigation_04,,,,-40.0,-29.85,-29.85,-22.3,-19.8,-16.95,-40.0,-14.3,,,-14.3,,-14.3,,,,,-40.0,,,,0.0,13.832118420545713,13.832118420545713,12.996538000559994,11.68160947814983,9.692651855916418,0.0,5.666568626602876,,,5.666568626602876,,5.666568626602876,,,,,0.0
Navigation_05,,,,-40.0,-20.4,-20.4,-27.3,-28.2,-24.5,-40.0,-22.65,,,-22.45,,-20.15,,,,,-40.0,,,,0.0,12.831211945876351,12.831211945876351,15.57273257973693,16.086018774078315,15.538661461013943,0.0,6.043798474469513,,,5.928532702111037,,0.6538348415311009,,,,,0.0
Navigation_06,,,,-40.0,-40.0,-35.95,-36.25,-37.2,-32.05,-40.0,-30.65,,,-29.4,,-27.55,,,,,-40.0,,,,0.0,0.0,9.640928378532847,8.926785535678562,8.453401682163223,12.208501136503203,0.0,7.617578355356772,,,8.058535847162311,,7.493163550864216,,,,,0.0
Navigation_07,,,,-40.0,-40.0,-40.0,-36.45,-33.2,-32.8,-40.0,-33.2,,,-31.25,,-30.2,,,,,-40.0,,,,0.0,0.0,0.0,8.570151690606181,11.783887304281214,11.048076755707303,0.0,6.469930447848725,,,7.224091638399945,,7.553806987208503,,,,,0.0
Navigation_08,,,,-40.0,-40.0,-40.0,-40.0,-40.0,-38.3,-40.0,-36.35,,,-34.7,,-32.1,,,,,-40.0,,,,0.0,0.0,0.0,0.0,0.0,7.410128204019146,0.0,5.6769269856146645,,,7.931582439841372,,9.299999999999999,,,,,0.0
Navigation_09,,,,-40.0,-40.0,-40.0,-37.2,-37.3,-37.2,-40.0,-39.0,,,-38.8,,-38.45,,,,,-40.0,,,,0.0,0.0,0.0,8.405950273467004,8.1,8.405950273467004,0.0,0.0,,,0.6782329983125267,,1.8296174463531985,,,,,0.0
Navigation_10,,,,-40.0,-40.0,-40.0,-40.0,-40.0,-39.2,-40.0,-39.0,,,-39.0,,-39.0,,,,,-40.0,,,,0.0,0.0,0.0,0.0,0.0,3.4871191548325386,0.0,0.0,,,0.0,,0.0,,,,,0.0
PowerGen_01,-19326.853343814604,-17081.210284972625,-17081.210284972625,-74645.86839008624,-74645.86839008624,-74645.86839008624,-23153.441226892777,-23666.06983620946,-23118.334330852154,-100000.0,,,,,,,,,,,-94371.33240169653,20771.03734786747,18703.334402651653,18703.334402651653,8222.381278738874,8222.381278738874,8222.381278738874,23929.809773375007,24069.359727417548,24001.799427438516,0.0,,,,,,,,,,,6306.730319982867
PowerGen_02,-12216.573170688042,-12792.601585628696,-12340.954961042717,-34304.471208726405,-32174.189006909866,-32174.189006909866,1553.857909589618,1761.7291301182736,852.3185223392823,-100000.0,,,,,,,,,,,-97088.4755660765,20515.89427388932,20358.190518493706,20447.24068058812,12489.051000330383,11269.161183409584,11269.161183409584,9482.918061185721,9623.931871053956,9475.346023748747,0.0,,,,,,,,,,,2913.5500833347946
PowerGen_03,5872.523362523723,5872.523362523723,6273.123889198361,-9700.3571068493,-11541.597956131745,-10085.54643335976,9230.849538165301,13262.491715015552,11003.858076154229,-100000.0,,,,,,,,,,,-96736.34467777803,4065.191453716805,4065.191453716805,3781.9602926219573,13842.338769340791,14640.962452212103,13845.042785413169,3245.830859120225,3213.85098387501,3821.194617094132,0.0,,,,,,,,,,,2566.7885566075583
PowerGen_04,8115.256039977769,8115.256039977769,8115.256039977769,-19900.82217448185,-16037.398598298296,-19044.14350055987,13440.042316039322,13495.353484652655,10088.231385966465,-100000.0,,,,,,,,,,,-93925.87460647474,3398.186378533615,3398.186378533615,3398.186378533615,21904.632662049764,21004.266812444395,21413.490502108758,5317.483831405286,4900.990895826377,5375.559591855856,0.0,,,,,,,,,,,3407.915917533492
PowerGen_05,9173.368421668294,9173.368421668294,9173.368421668294,-410.93859736963594,-983.9789992879616,-533.6151859061996,26147.52260467523,23792.73056048365,24603.140068902307,-100000.0,,,,,,,,,,,-94590.65754994814,11028.681439360946,11028.681439360946,11028.681439360946,12103.866273956854,11554.778936975581,11838.791235477227,6539.316465257484,6531.695956932286,7671.698450190538,0.0,,,,,,,,,,,3404.7357316319412
RaceCar_01,-1.3713118854420938,-1.3713118854420938,-1.3713118854420938,0.0,0.0,0.0,0.6164702619909604,-7.751423008027365e-06,-0.3364832404189253,0.0,,,,,,,,,,,-1.5254244973204878,0.037818800788142586,0.037818800788142586,0.037818800788142586,0.0,0.0,0.0,0.05564606504515913,1.720400552382705e-05,0.649877569168284,0.0,,,,,,,,,,,0.03976930641524573
RaceCar_02,-1.3713118854420938,-1.3713118854420938,-1.3713118854420938,0.0,0.0,0.0,-4.706780126904961e-06,-4.734881631252135e-06,-4.72516249468814e-06,0.0,,,,,,,,,,,-1.5437499946511044,0.037818800788142586,0.037818800788142586,0.037818800788142586,0.0,0.0,0.0,3.154174168909895e-07,2.016858521586428e-07,2.224795713168076e-07,0.0,,,,,,,,,,,0.03377859858550163
RaceCar_03,-1.3713118854420938,-1.3713118854420938,-1.3713118854420938,0.0,0.0,0.0,-4.794895685436138e-06,-0.0013817787664581564,-4.7637246931731635e-06,0.0,,,,,,,,,,,-1.517206645076729,0.037818800788142586,0.037818800788142586,0.037818800788142586,0.0,0.0,0.0,6.291958819466747e-07,0.0019179138424686634,2.557171443998023e-07,0.0,,,,,,,,,,,0.03174936143530824
RaceCar_04,-1.0293228609572176,-1.0293228609572176,-1.0293228609572176,0.0,0.0,0.0,-3.6813191445118787e-06,-3.720617640589385e-06,-3.69000655256993e-06,0.0,,,,,,,,,,,-1.1443089077843802,0.0392261822151634,0.0392261822151634,0.0392261822151634,0.0,0.0,0.0,2.013886930412798e-07,2.2503144878849043e-07,1.971148535158652e-07,0.0,,,,,,,,,,,0.031514647134829495
RaceCar_05,-1.0293228609572176,-1.0293228609572176,-1.0293228609572176,0.0,0.0,0.0,-3.608764875077265e-06,-3.873254657672806e-06,-3.991600546432535e-06,0.0,,,,,,,,,,,-1.15283950119381,0.0392261822151634,0.0392261822151634,0.0392261822151634,0.0,0.0,0.0,1.8095051856675e-07,7.153760831452601e-07,7.253424521870306e-07,0.0,,,,,,,,,,,0.04100883338904758
Reservoir_01,-3988.9791624722866,-3498.857262027524,-3498.857262027524,0.0,0.0,0.0,-0.02559979515704569,0.0,0.0,-35766.57641483522,,,,,,,,,,,-30828.52287117751,581.1096812724154,5065.9490474145505,5065.9490474145505,0.0,0.0,0.0,0.11158692006490412,0.0,0.0,1587.9372913010159,,,,,,,,,,,2227.809631048093
Reservoir_02,-6426.896912002586,-6290.083884171105,-6290.083884171105,-2823.386656439926,-2283.5999047971827,-2426.6400149771925,-2260.2401707064278,-2212.1094504720995,-2235.4362571341762,-215120.07761309,,,,,,,,,,,-198922.3714278857,1002.0598403767169,731.5776327792719,731.5776327792719,1364.7678139124087,443.7531099316575,469.90539453408104,453.5129603343871,449.0690472674654,456.4792435895745,5844.891516819508,,,,,,,,,,,6648.550511806586
Reservoir_03,-20797.397908209234,-20797.397908209234,-19032.920257662838,-11034.961956312038,-10835.549756086797,-10383.08579370569,-18410.867138467256,-16324.906958908807,-11395.08298344714,-712052.1416544119,,,,,,,,,,,-663470.20749382,4620.0474851663885,4620.0474851663885,3324.887470482288,1177.322483676112,1162.1020533329583,1065.4873389403633,1592.5552598907764,1373.7136034383254,1358.9533821106638,10140.24548101128,,,,,,,,,,,15368.652853822578
Reservoir_04,-45354.86284589836,-45354.86284589836,-45354.86284589836,-28602.569977264677,-29799.92972620536,-28838.99081193221,-42739.64475937203,-25861.798036791228,-30241.216554007086,-1280410.532158279,,,,,,,,,,,-1272399.6466978022,4076.43188763595,4076.43188763595,4076.43188763595,2980.9594214733593,8398.442765726333,3738.742980144934,5408.531136442822,3494.0100372855622,15624.021703136736,11446.686207586506,,,,,,,,,,,12794.730026373063
Reservoir_05,-192329.85670101122,-192329.85670101122,-192329.85670101122,-112138.42430698492,-112071.89106217318,-112071.89106217318,-173828.64596517212,-126572.15049090926,-86722.46149891693,-3056318.9349274733,,,,,,,,,,,-2984414.1214170586,5148.708480175495,5148.708480175495,5148.708480175495,4201.675303208742,5042.575510425034,5042.575510425034,8374.208952508554,2134.4794543562925,14097.270684067254,26486.258686783553,,,,,,,,,,,33528.86161897907
SkillTeaching_01,,,,54.492871520000016,60.60623278000001,54.492871520000016,59.358815230000026,59.659610610000016,59.20762481000001,-96.49757200000005,61.53001060000001,,,60.09958069000002,,59.97044189000002,,,,,5.706798579999997,,,,15.723404906791249,14.27026224316201,15.723404906791249,10.404685994467398,12.84981098712012,13.174552010549684,1.4210854715202004e-14,11.748843105181606,,,11.53841731666531,,11.237081849972054,,,,,28.045992935030842
SkillTeaching_02,,,,67.90008697,77.32393075000003,77.32393075000003,69.67399900500004,64.78719571000002,67.64300175500004,-114.61164400000011,72.98805388000002,,,72.98594609000004,,74.41648385000003,,,,,21.136823920000005,,,,15.418453536459511,13.508370162936695,13.508370162936695,15.217391819463455,18.5109425564697,14.85804060044493,1.4210854715202004e-14,9.761822037656959,,,9.75962593615944,,10.08793373554416,,,,,27.408439045231322
SkillTeaching_03,,,,80.46491179,106.79612682,95.16499564,73.80836256,5.179164950000005,41.85319547,-300.4141639999999,100.982651985,,,111.95783492000002,,102.83627318,,,,,-120.14340065500002,,,,105.53242336020236,106.24452666961899,106.71360563418108,71.85321349588911,46.711324042346625,92.98810794850054,0.0,52.562939155512275,,,47.70987889985249,,52.65340923905433,,,,,93.27123437839933
SkillTeaching_04,,,,90.79598261,90.79598261,93.50195973,75.39732962,8.643454075000012,51.68204536999999,-336.1954760000001,108.04408228000003,,,108.228237265,,101.96631232,,,,,-200.0472009700001,,,,113.94030801111522,113.94030801111522,111.4644363075655,71.42042311200693,68.66193275517054,82.02260660376301,5.684341886080802e-14,58.803161898452004,,,57.669108052191774,,69.66007151475242,,,,,56.17705764731571
SkillTeaching_05,,,,22.683212019999992,-20.440084669999997,36.63477579999997,-36.76605989000002,-88.09264293999999,-79.59312306499997,-502.2234679999998,-32.30183203499998,,,25.492324480000008,,-2.6592238800000043,,,,,-324.79988540000005,,,,95.4215288247569,75.539806056703,74.47511576844448,98.05686103220408,62.165973691563025,67.1993432030994,5.684341886080802e-14,87.22211042097435,,,63.57547482336144,,91.9309887378549,,,,,79.78370031988997
SkillTeaching_06,,,,12.29613581999998,-3.9130192500000165,-41.285699930000014,-52.73806313,-93.61924587500002,-116.23868122999997,-572.75226,0.6929565849999882,,,-46.87878678000003,,4.740526404999981,,,,,-426.90598362500003,,,,109.48547678431379,152.85715065813164,133.0937882344971,146.920118327911,98.98189657678469,114.64122932294417,1.1368683772161603e-13,120.67573502673385,,,159.6618079385084,,130.4965348784292,,,,,66.12568484240678
SkillTeaching_07,,,,-83.95828634000004,-83.64904540000005,-73.20852963000006,-168.56012846999997,-198.00593645000006,-113.39500596499997,-701.909888,-81.738950405,,,-41.586652915000016,,-75.6006018,,,,,-497.098669,,,,115.2906292055377,115.76065289947834,127.87396480303684,52.234418631209266,66.76740043834555,68.98163963074292,0.0,126.32276075866804,,,97.05886252632298,,93.75276998538862,,,,,102.11866752303409
SkillTeaching_08,,,,-223.51346929000016,-223.51346929000016,-218.8252506800001,-240.12983295000004,-234.01360605000005,-317.61264573000005,-824.4344400000002,-163.84597349000003,,,-184.29303894500006,,-197.59498536000007,,,,,-610.4662296799999,,,,214.7997708007192,214.7997708007192,221.36681552916613,183.41994186127127,146.09506596170215,98.98021111990197,2.2737367544323206e-13,193.35390580470894,,,144.20621445933034,,197.30790389569106,,,,,104.20325621254823
SkillTeaching_09,,,,-202.57532207999995,-197.20920882,-202.57532207999995,-220.8843578350001,-195.70207617000005,-281.09143345,-786.8935400000007,-103.72622721000002,,,-185.01086331500002,,-191.13612060500003,,,,,-589.8024500399999,,,,139.41748737820632,122.94585435548375,139.41748737820632,123.61700965786987,178.24463720067993,132.22317113318104,1.1368683772161603e-13,115.15350362921723,,,184.23800393740143,,170.74629576603894,,,,,72.91222389896738
SkillTeaching_10,,,,-299.6108487899998,-299.6108487899998,-300.48944832999985,-301.3076265599999,-281.01252055,-327.27802207,-949.8242480000001,-204.54287179999992,,,-170.1242842549999,,-223.75463307999993,,,,,-751.0937308349999,,,,126.00077698921085,126.00077698921085,124.67871285532732,168.04315562587007,109.30259642749692,147.21236515576587,2.2737367544323206e-13,205.50354510067493,,,224.07833628264265,,272.0921952395613,,,,,101.25493062084486
SysAdmin_01,,,,344.3,342.925,343.5875,348.2875,344.75,339.8,167.35,335.9375,,,333.4625,,333.825,,,,,202.0,,,,22.21199000540024,23.696268166105817,24.47655447055406,19.504050060179807,23.493749168661864,27.549115230801878,43.85689797511903,14.276701956334312,,,18.321482438656542,,21.076067588618137,,,,,44.99486081765338
SysAdmin_02,,,,286.8125,299.975,304.075,295.35,317.125,308.6375,123.6,302.7375,,,309.8,,306.6,,,,,152.2625,,,,59.94314363419723,60.18927956870725,53.75901668557564,67.29075902380653,47.00501967875346,45.064847372980196,36.20690541871813,35.19467955174475,,,31.395023490992962,,38.67786834870815,,,,,39.30485617261562
SysAdmin_03,,,,478.425,469.4,486.4375,520.95,539.2,500.8125,299.75,543.9375,,,540.5375,,537.575,,,,,330.8375,,,,104.53949911397126,87.24722058610234,94.17340637754376,80.33471385397473,73.8308709145436,90.43709398664909,39.40415587219196,79.69401934116512,,,84.38080628170128,,81.28126706074409,,,,,44.54964050079417
SysAdmin_04,,,,469.65,468.925,450.3,493.375,456.8125,484.2,254.4,490.0875,,,496.1125,,487.55,,,,,284.2625,,,,116.22374434684163,104.09392093201217,118.30890710339605,104.36976034752595,108.0107886683085,106.17599187198583,35.69369692256604,98.81280518611948,,,89.91549765613267,,88.82330071552173,,,,,31.206016547294208
SysAdmin_05,,,,553.9,544.05,557.025,551.8125,552.1125,600.1625,367.35,561.825,,,585.0375,,611.05,,,,,402.175,,,,68.00029411701098,63.5772954756649,79.16122393571237,61.49089744628875,68.359640642341,87.49090220560079,50.954170584948194,60.31397537055571,,,66.59426002854902,,78.3677867494036,,,,,45.7327904790425
SysAdmin_06,,,,472.4625,483.4125,486.5125,528.0375,552.775,489.675,331.95,513.95,,,545.525,,546.9,,,,,359.5875,,,,84.37199161303471,85.8112854975964,96.553530327741,84.61117963218572,100.32450161849798,76.15141577804053,56.23919896300089,75.65024785154375,,,75.33976788522779,,76.38407883845953,,,,,53.09050497734977
SysAdmin_07,,,,588.3375,599.1375,597.6375,607.95,659.6375,651.0875,435.7,595.7,,,624.6375,,649.2,,,,,480.35,,,,78.92010497173709,70.74233505299355,77.30210520257518,70.78310179696845,81.32214008958445,63.80161023634121,50.2086645908851,75.61578869521894,,,76.92165149520648,,65.94503392978125,,,,,51.09521748657109
SysAdmin_08,,,,494.5875,499.3875,501.4875,527.025,541.0875,533.7,376.7,501.2875,,,497.225,,524.4875,,,,,404.325,,,,77.82770534167122,82.35363816341085,84.469575698887,66.34577511040172,73.15148131617022,75.66272199703101,54.06116905876158,68.6071367916633,,,66.55058696209974,,82.3842170488377,,,,,63.09219939897483
SysAdmin_09,,,,688.2,684.55,670.25,755.5,786.0375,787.85,536.15,713.4875,,,727.4,,745.7,,,,,578.3,,,,93.5698469059344,77.96876778556911,81.81713604129638,59.45702229341796,62.15702268247731,66.1750236116316,64.3508158456441,65.66341613676522,,,65.76494126812553,,80.2798075483493,,,,,61.02492318717002
SysAdmin_10,,,,526.1,528.8,520.35,573.2,535.95,541.9625,423.05,528.5875,,,539.4875,,550.8,,,,,459.425,,,,62.25428700097689,58.823815330187486,51.513918022219976,59.926131612177336,57.810822948648635,63.18036062535573,43.248670499796866,56.69701684171752,,,55.181149124950274,,52.778286254860525,,,,,41.03383512419964
Tamarisk_01,,,,-168.64500000000004,-124.79550000000003,-119.511,-461.84450000000004,-193.26700000000002,-169.76600000000002,-835.45,-131.13150000000002,,,-154.03350000000003,,-122.023,,,,,-758.3355,,,,75.7612970783896,58.01860412617669,54.319617625679264,158.73438734171629,114.23359265557578,65.05908379311849,80.68017879256342,50.169123101266244,,,66.05672019370938,,58.051688872934676,,,,,98.41264865224386
Tamarisk_02,,,,-654.3995000000002,-694.2885000000002,-748.4940000000003,-747.1045000000003,-781.4625000000003,-588.0715000000002,-1024.375,-508.21550000000013,,,-557.0720000000003,,-531.1420000000002,,,,,-983.1304999999999,,,,125.80831977556177,111.50796766487139,72.38319317355378,85.054249186916,57.49889032624892,146.33621965443143,6.055214694789938,141.74644748546612,,,132.4690921536039,,182.7127480664663,,,,,27.89370959105289
Tamarisk_03,,,,-427.3865000000002,-234.9985,-200.44600000000003,-640.8235000000003,-538.6835000000002,-301.9975000000002,-1023.7125,-200.0075000000001,,,-194.2880000000001,,-201.3205000000001,,,,,-930.6259999999999,,,,167.52853110067556,201.73021259283405,157.44699344223764,164.70248423369333,300.67496668786714,159.09725566064935,88.14420978572558,136.34280105216416,,,100.87875334281256,,110.78706930301036,,,,,101.45384105099221
Tamarisk_04,,,,-1007.8749999999998,-878.0150000000001,-875.8490000000002,-1012.2374999999998,-1013.6539999999999,-876.0815000000002,-1264.75,-847.7845000000001,,,-801.7415000000003,,-788.1405000000002,,,,,-1220.4355,,,,42.41417068622227,100.25314950164908,105.40917744200453,54.402577776700944,75.45971292020658,103.24672635367185,11.217731499728455,118.2628071489511,,,99.36875299987416,,125.25628201711082,,,,,40.08716533692552
Tamarisk_05,,,,-1051.9405,-703.0475000000002,-694.1825000000002,-1077.9355000000003,-899.6805,-823.8155000000003,-1390.575,-727.5480000000002,,,-720.0800000000002,,-750.2125000000003,,,,,-1328.8184999999999,,,,122.56402332964595,217.7114426913524,185.35734185283846,101.62008529198346,195.40826567663402,176.40954394462335,18.886188736746227,187.2958290405849,,,180.3498810645574,,144.46299331922347,,,,,65.85854563190722
Tamarisk_06,,,,-1350.6405000000004,-1258.0249999999999,-1074.3159999999998,-1276.5314999999998,-1274.7734999999998,-1149.2705,-1510.3,-1039.0100000000002,,,-1038.5225000000003,,-1042.1850000000002,,,,,-1469.4480000000003,,,,65.16497199224439,56.684604391315986,144.9671153882838,46.612851476282806,42.671289911953686,132.37138797621634,16.471111073634347,161.40526246067685,,,105.24130828125423,,143.79758125573596,,,,,28.14167063271123
Tamarisk_07,,,,-1205.0539999999996,-869.8620000000003,-966.4475,-1243.0584999999996,-1030.7035,-1041.1505,-1563.55,-854.7170000000003,,,-828.5210000000003,,-841.5840000000002,,,,,-1460.398,,,,158.68036568523527,242.11958509381267,242.12657059635148,134.61342304075768,282.4200849138566,198.01996605077477,42.57182166644975,195.61198823436152,,,248.30166563879504,,260.3781185583765,,,,,108.04718763577335
Tamarisk_08,,,,-1731.7375,-1510.1999999999998,-1510.1999999999998,-1474.2875,-1522.1190000000001,-1462.932,-1731.7375,-1271.9810000000002,,,-1257.2110000000002,,-1257.6145000000001,,,,,-1685.6545,,,,25.083793946490633,32.95379340834678,32.95379340834678,72.07908634791372,41.576118734196434,78.96251734842298,25.083793946490633,125.21871772622494,,,119.35087414426424,,112.59981760531407,,,,,36.51809393643109
Tamarisk_09,,,,-1541.788,-1301.1754999999998,-944.0450000000001,-1267.0735,-1002.4865000000002,-1302.4420000000002,-1630.85,-946.4130000000002,,,-869.7800000000003,,-921.5185000000004,,,,,-1586.7935000000002,,,,218.9730261379241,170.41993297366946,186.65359804997058,167.1136498995519,318.6940724311483,187.14338149130467,125.1665740123936,205.90395003739,,,220.72419156041772,,200.44666440913898,,,,,160.8937654564341
Tamarisk_10,,,,-1863.55,-1667.7330000000002,-1558.2875,-1651.4555000000005,-1611.6895,-1576.0085000000001,-1863.55,-1250.3725000000002,,,-1342.2225000000003,,-1356.5725000000002,,,,,-1815.232,,,,84.56190779541342,157.2083059860388,142.18862636916498,94.16639817233107,143.54859105804553,142.97416040232588,84.56190779541342,169.20786911000917,,,203.58595351533955,,181.67574609383058,,,,,78.64784476385861
Traffic_01,,,,-6.5,-6.5,-6.5,-11.85,-13.05,-11.75,-49.8,-4.2,,,-4.2,,-3.8,,,,,-18.6,,,,2.9068883707497264,2.9068883707497264,2.9068883707497264,7.363932373399418,7.54635673686316,7.58864282991366,14.305942821079638,3.4000000000000004,,,4.331281565541543,,3.009983388658482,,,,,9.692264957170744
Traffic_02,,,,-16.85,-16.85,-16.85,-23.95,-19.1,-23.25,-58.85,-12.0,,,-11.35,,-10.2,,,,,-53.25,,,,5.032643440578718,5.032643440578718,5.032643440578718,6.127601488347622,6.941901756723442,9.01041064547005,8.10724984196244,4.764451699828638,,,4.174625731727337,,4.864154602806124,,,,,22.750549443914537
Traffic_03,,,,-21.7,-21.7,-32.0,-26.25,-30.05,-30.5,-107.25,-11.3,,,-9.2,,-9.15,,,,,-61.5,,,,8.567963585356791,8.567963585356791,10.853570840972107,12.036922364126138,11.106191966646355,13.847382424126229,12.99951922187894,7.950471684120383,,,8.182909018191513,,8.75942349701166,,,,,23.93219588754864
Traffic_04,,,,-53.15,-64.15,-64.15,-59.45,-55.0,-63.65,-117.35,-39.3,,,-38.75,,-37.55,,,,,-112.5,,,,16.038313502360527,14.59546162339513,14.59546162339513,14.274014852171058,15.136049682793724,20.27874503020342,11.516401347643281,16.63760800115209,,,17.230423674419615,,16.77639711022602,,,,,29.198458863440035
Traffic_05,,,,-63.25,-50.0,-51.65,-58.4,-66.75,-79.5,-222.5,-42.35,,,-40.5,,-40.65,,,,,-112.6,,,,16.263071665586423,11.480418110852932,12.183082532758283,17.644829270922404,19.603252281190485,23.11168535611369,15.134397906755327,12.79560471411961,,,13.166244718977389,,12.519085429854691,,,,,35.44770796539601
Traffic_06,,,,-95.9,-95.9,-77.2,-99.8,-92.2,-104.7,-257.55,-67.9,,,-68.4,,-68.95,,,,,-166.7,,,,23.51361307838504,23.51361307838504,25.89903473104741,26.930651681680487,24.18181134654722,23.912549006745387,9.074552330556036,25.707780923292464,,,24.894577722869695,,25.352465363352735,,,,,48.01260251225713
Traffic_07,,,,-104.35,-45.8,-49.7,-57.55,-57.6,-56.85,-240.8,-39.95,,,-39.0,,-39.15,,,,,-144.1,,,,25.00254986996326,11.630133275246676,14.502068817930772,12.587593097967538,11.884443613396463,14.248771876902232,45.96150563243114,8.777670533803374,,,8.526429498916883,,8.24181412068969,,,,,40.313645332566985
Traffic_08,,,,-94.35,-53.45,-54.35,-89.3,-74.0,-85.55,-286.95,-50.15,,,-47.1,,-45.55,,,,,-140.7,,,,28.02726351251581,28.122010952277222,25.314570902940464,35.530409510727566,33.69718089098849,34.455006893048214,15.535362886009453,28.93833962064859,,,28.77307769426135,,27.792939750951138,,,,,43.38674912919843
Traffic_09,,,,-57.25,-20.35,-19.4,-36.15,-28.05,-43.5,-265.25,-15.3,,,-15.0,,-14.55,,,,,-98.1,,,,20.408025382187272,8.350299395830069,12.57934815481311,19.72124488971221,12.788569114642966,19.558885448818398,28.88576639107919,8.809653795694812,,,7.615773105863909,,6.666895829394667,,,,,32.68317610025072
Traffic_10,,,,-165.9,-114.45,-111.0,-137.6,-142.3,-134.6,-466.5,-113.5,,,-116.25,,-111.95,,,,,-229.0,,,,32.468292224876876,30.3141468624799,21.73476477903545,28.24606167238187,32.70947874852181,32.25275182058114,27.670381276737043,28.892040426387332,,,29.65615450458808,,32.569118809080486,,,,,40.846052440841824
TriangleTireworld_01,,,,93.0,93.0,93.0,22.1,22.05,79.1,-40.0,91.7,,,93.0,,92.95,,,,,-40.0,,,,2.345207879911715,2.345207879911715,2.345207879911715,68.65413316035679,68.59918002425394,39.8157004208139,0.0,5.080354318352215,,,2.345207879911715,,2.3764469276632285,,,,,0.0
TriangleTireworld_02,,,,93.6,93.6,48.0,35.85,35.9,35.9,-40.0,92.35,,,92.9,,92.95,,,,,-34.05,,,,2.353720459187964,2.353720459187964,64.57553716385176,68.60923771621427,68.65413316035679,68.65413316035679,0.0,4.3849173310337335,,,3.9230090491866054,,3.9556921012636965,,,,,25.935448714067007
TriangleTireworld_03,,,,-27.5,84.3,85.0,-27.75,-40.0,-40.0,-40.0,75.8,,,69.8,,76.8,,,,,-40.0,,,,37.50133330963047,3.1796226191169294,3.5496478698597698,36.79113344271959,0.0,0.0,0.0,4.9457052075512955,,,25.419677417308034,,4.512205669071391,,,,,0.0
TriangleTireworld_04,,,,-40.0,-8.05,86.65,-27.0,-26.7,-26.5,-40.0,76.65,,,77.05,,77.0,,,,,-40.0,,,,0.0,55.34661236245629,3.453621287865825,39.01153675517026,39.90501221651235,40.50123454908504,0.0,4.809105946015331,,,4.421255477802657,,4.626013402488151,,,,,0.0
TriangleTireworld_05,,,,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,71.35,,,71.4,,71.5,,,,,-40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66435533211505,,,3.624913792078371,,3.653765181289022,,,,,0.0
TriangleTireworld_06,,,,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,72.05,,,71.35,,71.9,,,,,-40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.747999466382032,,,2.495495942693556,,2.826658805020514,,,,,0.0
TriangleTireworld_07,,,,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-39.0,,,-23.25,,-2.2,,,,,-40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,37.49249924984996,,50.16034290153926,,,,,0.0
TriangleTireworld_08,,,,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-23.6,,,18.9,,40.2,,,,,-40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.65978723342513,,,52.397423600784045,,45.77073300702098,,,,,0.0
